Student_ID,DOA,DOB,Department_Choices,Department_Admission
20166182,7/1/2016,8/12/1998,IDEPT4308,IDEPT4308
20166183,7/1/2016,8/19/1998,IDEPT1615,IDEPT1615
20166216,7/1/2016,11/12/1998,IDEPT3778,IDEPT3778
20166254,7/1/2016,8/17/1998,IDEPT4938,IDEPT4938
20166269,7/1/2016,11/18/1998,IDEPT8825,IDEPT8825
20166276,7/1/2016,11/18/1998,IDEPT8473,IDEPT8473
20166301,7/1/2016,7/26/1998,IDEPT2054,IDEPT2054
20166360,7/1/2016,4/30/1999,IDEPT1423,IDEPT1423
20166396,7/1/2016,12/27/1998,IDEPT2054,IDEPT2054
20166410,7/1/2016,5/22/1999,IDEPT8473,IDEPT8473
20166433,7/1/2016,9/12/1998,IDEPT1825,IDEPT1825
20166480,7/1/2016,8/18/1998,IDEPT1677,IDEPT1677
20166492,7/1/2016,11/7/1998,IDEPT8313,IDEPT8313
20166498,7/1/2016,6/25/1999,IDEPT8473,IDEPT8473
20166515,7/1/2016,1/14/1999,IDEPT1096,IDEPT1096
20166518,7/1/2016,6/19/1999,IDEPT5127,IDEPT5127
20166532,7/1/2016,10/29/1998,IDEPT8825,IDEPT8825
20166546,7/1/2016,12/10/1998,IDEPT5564,IDEPT5564
20166557,7/1/2016,11/23/1998,IDEPT8313,IDEPT8313
20166558,7/1/2016,7/27/1998,IDEPT5528,IDEPT5528
20166593,7/1/2016,8/3/1998,IDEPT3868,IDEPT3868
20166597,7/1/2016,9/25/1998,IDEPT1378,IDEPT1378
20166603,7/1/2016,12/26/1998,IDEPT5564,IDEPT5564
20166606,7/1/2016,8/25/1998,IDEPT5109,IDEPT5109
20166609,7/1/2016,11/18/1998,IDEPT8598,IDEPT8598
20166611,7/1/2016,3/17/1999,IDEPT8598,IDEPT8598
20166616,7/1/2016,2/11/1999,IDEPT1378,IDEPT1378
20166621,7/1/2016,5/20/1999,IDEPT2054,IDEPT2054
20166638,7/1/2016,12/19/1998,IDEPT1677,IDEPT1677
20166640,7/1/2016,6/19/1999,IDEPT4132,IDEPT4132
20166648,7/1/2016,3/1/1999,IDEPT3868,IDEPT3868
20166652,7/1/2016,7/7/1998,IDEPT1533,IDEPT1533
20166722,7/1/2016,4/28/1999,IDEPT1423,IDEPT1423
20166727,7/1/2016,8/20/1998,IDEPT8825,IDEPT8825
20166732,7/1/2016,9/18/1998,IDEPT1096,IDEPT1096
20166740,7/1/2016,8/23/1998,IDEPT2054,IDEPT2054
20166754,7/1/2016,5/19/1999,IDEPT5408,IDEPT5408
20166756,7/1/2016,3/17/1999,IDEPT5564,IDEPT5564
20166772,7/1/2016,3/11/1999,IDEPT8598,IDEPT8598
20166780,7/1/2016,12/17/1998,IDEPT8313,IDEPT8313
20166791,7/1/2016,5/18/1999,IDEPT1096,IDEPT1096
20166799,7/1/2016,12/31/1998,IDEPT2357,IDEPT2357
20166806,7/1/2016,2/12/1999,IDEPT1836,IDEPT1836
20166813,7/1/2016,12/25/1998,IDEPT4132,IDEPT4132
20166824,7/1/2016,6/25/1999,IDEPT1825,IDEPT1825
20166839,7/1/2016,6/30/1999,IDEPT8379,IDEPT8379
20166842,7/1/2016,11/4/1998,IDEPT7626,IDEPT7626
20166850,7/1/2016,2/2/1999,IDEPT2425,IDEPT2425
20166890,7/1/2016,3/21/1999,IDEPT2357,IDEPT2357
20166911,7/1/2016,11/6/1998,IDEPT5528,IDEPT5528
20166956,7/1/2016,12/21/1998,IDEPT5408,IDEPT5408
20166963,7/1/2016,3/14/1999,IDEPT1142,IDEPT1142
20167029,7/1/2016,9/9/1998,IDEPT8379,IDEPT8379
20167059,7/1/2016,10/1/1998,IDEPT1423,IDEPT1423
20167074,7/1/2016,3/20/1999,IDEPT1615,IDEPT1615
20167076,7/1/2016,2/5/1999,IDEPT5881,IDEPT5881
20167084,7/1/2016,11/25/1998,IDEPT6347,IDEPT6347
20167118,7/1/2016,10/28/1998,IDEPT3778,IDEPT3778
20167132,7/1/2016,3/1/1999,IDEPT5109,IDEPT5109
20167134,7/1/2016,5/11/1999,IDEPT1533,IDEPT1533
20167145,7/1/2016,2/4/1999,IDEPT5881,IDEPT5881
20167171,7/1/2016,1/13/1999,IDEPT1367,IDEPT1367
20167175,7/1/2016,5/27/1999,IDEPT2601,IDEPT2601
20167197,7/1/2016,6/14/1999,IDEPT5109,IDEPT5109
20167212,7/1/2016,8/21/1998,IDEPT5881,IDEPT5881
20167238,7/1/2016,1/6/1999,IDEPT4938,IDEPT4938
20167239,7/1/2016,11/16/1998,IDEPT8379,IDEPT8379
20167244,7/1/2016,1/20/1999,IDEPT7005,IDEPT7005
20167255,7/1/2016,3/28/1999,IDEPT8598,IDEPT8598
20167262,7/1/2016,6/29/1999,IDEPT3115,IDEPT3115
20167264,7/1/2016,6/7/1999,IDEPT5408,IDEPT5408
20167287,7/1/2016,3/11/1999,IDEPT7626,IDEPT7626
20167289,7/1/2016,9/15/1998,IDEPT4132,IDEPT4132
20167300,7/1/2016,4/17/1999,IDEPT3062,IDEPT3062
20167361,7/1/2016,9/5/1998,IDEPT1378,IDEPT1378
20167367,7/1/2016,2/25/1999,IDEPT5528,IDEPT5528
20167368,7/1/2016,3/9/1999,IDEPT2425,IDEPT2425
20167409,7/1/2016,6/4/1999,IDEPT5408,IDEPT5408
20167419,7/1/2016,11/17/1998,IDEPT3778,IDEPT3778
20167422,7/1/2016,11/30/1998,IDEPT2601,IDEPT2601
20167478,7/1/2016,9/17/1998,IDEPT2425,IDEPT2425
20167493,7/1/2016,1/9/1999,IDEPT1677,IDEPT1677
20167500,7/1/2016,8/30/1998,IDEPT8825,IDEPT8825
20167503,7/1/2016,5/18/1999,IDEPT2357,IDEPT2357
20167508,7/1/2016,5/29/1999,IDEPT1677,IDEPT1677
20167514,7/1/2016,9/7/1998,IDEPT3868,IDEPT3868
20167529,7/1/2016,8/7/1998,IDEPT1378,IDEPT1378
20167560,7/1/2016,7/31/1998,IDEPT2357,IDEPT2357
20167569,7/1/2016,12/19/1998,IDEPT5528,IDEPT5528
20167570,7/1/2016,9/21/1998,IDEPT3868,IDEPT3868
20167571,7/1/2016,1/6/1999,IDEPT1142,IDEPT1142
20167573,7/1/2016,4/3/1999,IDEPT2601,IDEPT2601
20167593,7/1/2016,1/11/1999,IDEPT3062,IDEPT3062
20167595,7/1/2016,6/11/1999,IDEPT6347,IDEPT6347
20167627,7/1/2016,3/25/1999,IDEPT7783,IDEPT7783
20167630,7/1/2016,12/10/1998,IDEPT8313,IDEPT8313
20167637,7/1/2016,5/1/1999,IDEPT5408,IDEPT5408
20167640,7/1/2016,8/3/1998,IDEPT5528,IDEPT5528
20167670,7/1/2016,11/27/1998,IDEPT3778,IDEPT3778
20167680,7/1/2016,8/1/1998,IDEPT1096,IDEPT1096
20167688,7/1/2016,4/10/1999,IDEPT2054,IDEPT2054
20167689,7/1/2016,3/4/1999,IDEPT5564,IDEPT5564
20167692,7/1/2016,8/27/1998,IDEPT4132,IDEPT4132
20167705,7/1/2016,12/26/1998,IDEPT2054,IDEPT2054
20167720,7/1/2016,11/9/1998,IDEPT1825,IDEPT1825
20167731,7/1/2016,5/4/1999,IDEPT5127,IDEPT5127
20167733,7/1/2016,9/17/1998,IDEPT4055,IDEPT4055
20167740,7/1/2016,3/11/1999,IDEPT8473,IDEPT8473
20167752,7/1/2016,4/18/1999,IDEPT7783,IDEPT7783
20167757,7/1/2016,2/24/1999,IDEPT2357,IDEPT2357
20167760,7/1/2016,5/2/1999,IDEPT7783,IDEPT7783
20167763,7/1/2016,4/2/1999,IDEPT3868,IDEPT3868
20167769,7/1/2016,9/13/1998,IDEPT3115,IDEPT3115
20167783,7/1/2016,5/7/1999,IDEPT3778,IDEPT3778
20167820,7/1/2016,12/26/1998,IDEPT2425,IDEPT2425
20167831,7/1/2016,5/15/1999,IDEPT1096,IDEPT1096
20167833,7/1/2016,11/13/1998,IDEPT8598,IDEPT8598
20167836,7/1/2016,4/12/1999,IDEPT1388,IDEPT1388
20167839,7/1/2016,11/16/1998,IDEPT5564,IDEPT5564
20167841,7/1/2016,8/28/1998,IDEPT2601,IDEPT2601
20167845,7/1/2016,1/26/1999,IDEPT3868,IDEPT3868
20167870,7/1/2016,9/25/1998,IDEPT8598,IDEPT8598
20167878,7/1/2016,11/21/1998,IDEPT2601,IDEPT2601
20167893,7/1/2016,2/21/1999,IDEPT7005,IDEPT7005
20167916,7/1/2016,12/8/1998,IDEPT1142,IDEPT1142
20167925,7/1/2016,6/7/1999,IDEPT5528,IDEPT5528
20167935,7/1/2016,7/12/1998,IDEPT5127,IDEPT5127
20167956,7/1/2016,6/4/1999,IDEPT5127,IDEPT5127
20167961,7/1/2016,4/20/1999,IDEPT8825,IDEPT8825
20167970,7/1/2016,4/8/1999,IDEPT1388,IDEPT1388
20167975,7/1/2016,5/15/1999,IDEPT3062,IDEPT3062
20167994,7/1/2016,11/22/1998,IDEPT5564,IDEPT5564
20168009,7/1/2016,6/19/1999,IDEPT7005,IDEPT7005
20168021,7/1/2016,3/9/1999,IDEPT1836,IDEPT1836
20168034,7/1/2016,10/7/1998,IDEPT3062,IDEPT3062
20168037,7/1/2016,6/28/1999,IDEPT5528,IDEPT5528
20168039,7/1/2016,10/8/1998,IDEPT3062,IDEPT3062
20168048,7/1/2016,8/7/1998,IDEPT2425,IDEPT2425
20168057,7/1/2016,2/25/1999,IDEPT4938,IDEPT4938
20168066,7/1/2016,10/21/1998,IDEPT5408,IDEPT5408
20168082,7/1/2016,8/30/1998,IDEPT8379,IDEPT8379
20168084,7/1/2016,5/26/1999,IDEPT4938,IDEPT4938
20168088,7/1/2016,7/30/1998,IDEPT5528,IDEPT5528
20168102,7/1/2016,12/15/1998,IDEPT3115,IDEPT3115
20168118,7/1/2016,3/2/1999,IDEPT4938,IDEPT4938
20168119,7/1/2016,5/13/1999,IDEPT7783,IDEPT7783
20168123,7/1/2016,6/20/1999,IDEPT3115,IDEPT3115
20168127,7/1/2016,9/7/1998,IDEPT1367,IDEPT1367
20168129,7/1/2016,8/18/1998,IDEPT5127,IDEPT5127
20168130,7/1/2016,9/26/1998,IDEPT1388,IDEPT1388
20168145,7/1/2016,6/29/1999,IDEPT5127,IDEPT5127
20168160,7/1/2016,5/5/1999,IDEPT3115,IDEPT3115
20168164,7/1/2016,6/13/1999,IDEPT4132,IDEPT4132
20168183,7/1/2016,1/29/1999,IDEPT4055,IDEPT4055
20168199,7/1/2016,4/20/1999,IDEPT2054,IDEPT2054
20168234,7/1/2016,4/29/1999,IDEPT5881,IDEPT5881
20168235,7/1/2016,9/17/1998,IDEPT5408,IDEPT5408
20168252,7/1/2016,10/12/1998,IDEPT7783,IDEPT7783
20168281,7/1/2016,6/14/1999,IDEPT6347,IDEPT6347
20168295,7/1/2016,7/20/1998,IDEPT8825,IDEPT8825
20168333,7/1/2016,10/7/1998,IDEPT4055,IDEPT4055
20168336,7/1/2016,7/16/1998,IDEPT3062,IDEPT3062
20168348,7/1/2016,7/29/1998,IDEPT1367,IDEPT1367
20168359,7/1/2016,1/4/1999,IDEPT1615,IDEPT1615
20168364,7/1/2016,8/1/1998,IDEPT7783,IDEPT7783
20168373,7/1/2016,10/23/1998,IDEPT4055,IDEPT4055
20168399,7/1/2016,2/12/1999,IDEPT8598,IDEPT8598
20168404,7/1/2016,4/26/1999,IDEPT2357,IDEPT2357
20168425,7/1/2016,6/15/1999,IDEPT3115,IDEPT3115
20168442,7/1/2016,12/15/1998,IDEPT3868,IDEPT3868
20168453,7/1/2016,1/8/1999,IDEPT3868,IDEPT3868
20168458,7/1/2016,3/8/1999,IDEPT4670,IDEPT4670
20168477,7/1/2016,11/30/1998,IDEPT1677,IDEPT1677
20168479,7/1/2016,12/15/1998,IDEPT5564,IDEPT5564
20168502,7/1/2016,1/20/1999,IDEPT8379,IDEPT8379
20168518,7/1/2016,6/10/1999,IDEPT1142,IDEPT1142
20168519,7/1/2016,4/17/1999,IDEPT2357,IDEPT2357
20168545,7/1/2016,9/19/1998,IDEPT5881,IDEPT5881
20168551,7/1/2016,12/14/1998,IDEPT1142,IDEPT1142
20168562,7/1/2016,9/20/1998,IDEPT2601,IDEPT2601
20168563,7/1/2016,7/22/1998,IDEPT4055,IDEPT4055
20168586,7/1/2016,10/3/1998,IDEPT3778,IDEPT3778
20168588,7/1/2016,12/17/1998,IDEPT1096,IDEPT1096
20168634,7/1/2016,11/20/1998,IDEPT8825,IDEPT8825
20168650,7/1/2016,3/23/1999,IDEPT2054,IDEPT2054
20168658,7/1/2016,11/28/1998,IDEPT4938,IDEPT4938
20168676,7/1/2016,9/2/1998,IDEPT2357,IDEPT2357
20168685,7/1/2016,12/7/1998,IDEPT1378,IDEPT1378
20168688,7/1/2016,7/14/1998,IDEPT1367,IDEPT1367
20168703,7/1/2016,9/1/1998,IDEPT5408,IDEPT5408
20168704,7/1/2016,7/4/1999,IDEPT4308,IDEPT4308
20168714,7/1/2016,11/30/1998,IDEPT8598,IDEPT8598
20168770,7/1/2016,8/23/1998,IDEPT8473,IDEPT8473
20168784,7/1/2016,8/16/1998,IDEPT1423,IDEPT1423
20168835,7/1/2016,9/8/1998,IDEPT5408,IDEPT5408
20168836,7/1/2016,9/13/1998,IDEPT7005,IDEPT7005
20168846,7/1/2016,1/31/1999,IDEPT3778,IDEPT3778
20168875,7/1/2016,8/21/1998,IDEPT2357,IDEPT2357
20168876,7/1/2016,11/20/1998,IDEPT5528,IDEPT5528
20168902,7/1/2016,10/8/1998,IDEPT5564,IDEPT5564
20168911,7/1/2016,3/12/1999,IDEPT1367,IDEPT1367
20168922,7/1/2016,10/18/1998,IDEPT5564,IDEPT5564
20168931,7/1/2016,11/12/1998,IDEPT4132,IDEPT4132
20168951,7/1/2016,8/16/1998,IDEPT1378,IDEPT1378
20168953,7/1/2016,5/23/1999,IDEPT1367,IDEPT1367
20168971,7/1/2016,11/30/1998,IDEPT5528,IDEPT5528
20169023,7/1/2016,6/28/1999,IDEPT8825,IDEPT8825
20169047,7/1/2016,3/3/1999,IDEPT5881,IDEPT5881
20169102,7/1/2016,9/5/1998,IDEPT7783,IDEPT7783
20169104,7/1/2016,9/28/1998,IDEPT1142,IDEPT1142
20169134,7/1/2016,5/8/1999,IDEPT3115,IDEPT3115
20169152,7/1/2016,12/18/1998,IDEPT8379,IDEPT8379
20169169,7/1/2016,10/11/1998,IDEPT1537,IDEPT1537
20169199,7/1/2016,12/24/1998,IDEPT4938,IDEPT4938
20169207,7/1/2016,12/9/1998,IDEPT1388,IDEPT1388
20169211,7/1/2016,9/5/1998,IDEPT5127,IDEPT5127
20169216,7/1/2016,4/16/1999,IDEPT8598,IDEPT8598
20169217,7/1/2016,4/10/1999,IDEPT7005,IDEPT7005
20169218,7/1/2016,1/5/1999,IDEPT5109,IDEPT5109
20169225,7/1/2016,5/18/1999,IDEPT1836,IDEPT1836
20169251,7/1/2016,5/11/1999,IDEPT4055,IDEPT4055
20169262,7/1/2016,7/17/1998,IDEPT2601,IDEPT2601
20169276,7/1/2016,4/17/1999,IDEPT5109,IDEPT5109
20169304,7/1/2016,7/24/1998,IDEPT1615,IDEPT1615
20169310,7/1/2016,11/1/1998,IDEPT8473,IDEPT8473
20169314,7/1/2016,1/7/1999,IDEPT6347,IDEPT6347
20169335,7/1/2016,9/2/1998,IDEPT1096,IDEPT1096
20169342,7/1/2016,8/2/1998,IDEPT4132,IDEPT4132
20169346,7/1/2016,7/16/1998,IDEPT4670,IDEPT4670
20169361,7/1/2016,11/27/1998,IDEPT5109,IDEPT5109
20169371,7/1/2016,7/22/1998,IDEPT1677,IDEPT1677
20169396,7/1/2016,12/9/1998,IDEPT6347,IDEPT6347
20169404,7/1/2016,12/4/1998,IDEPT1388,IDEPT1388
20169407,7/1/2016,10/19/1998,IDEPT3062,IDEPT3062
20169421,7/1/2016,5/13/1999,IDEPT1615,IDEPT1615
20169434,7/1/2016,7/3/1999,IDEPT8313,IDEPT8313
20169450,7/1/2016,4/20/1999,IDEPT1615,IDEPT1615
20169458,7/1/2016,7/2/1999,IDEPT5564,IDEPT5564
20169469,7/1/2016,4/15/1999,IDEPT1423,IDEPT1423
20169503,7/1/2016,9/13/1998,IDEPT1367,IDEPT1367
20169520,7/1/2016,9/29/1998,IDEPT2601,IDEPT2601
20169542,7/1/2016,9/19/1998,IDEPT5528,IDEPT5528
20169543,7/1/2016,12/22/1998,IDEPT1367,IDEPT1367
20169565,7/1/2016,9/3/1998,IDEPT2054,IDEPT2054
20169603,7/1/2016,11/4/1998,IDEPT4055,IDEPT4055
20169620,7/1/2016,5/5/1999,IDEPT1096,IDEPT1096
20169650,7/1/2016,6/16/1999,IDEPT1388,IDEPT1388
20169653,7/1/2016,5/17/1999,IDEPT7626,IDEPT7626
20169699,7/1/2016,12/21/1998,IDEPT2425,IDEPT2425
20169702,7/1/2016,5/22/1999,IDEPT5528,IDEPT5528
20169713,7/1/2016,12/21/1998,IDEPT1423,IDEPT1423
20169727,7/1/2016,1/30/1999,IDEPT4938,IDEPT4938
20169737,7/1/2016,7/20/1998,IDEPT2054,IDEPT2054
20169778,7/1/2016,1/11/1999,IDEPT4055,IDEPT4055
20169779,7/1/2016,3/26/1999,IDEPT1096,IDEPT1096
20169786,7/1/2016,1/27/1999,IDEPT5528,IDEPT5528
20169801,7/1/2016,4/21/1999,IDEPT1533,IDEPT1533
20169809,7/1/2016,2/3/1999,IDEPT6347,IDEPT6347
20169810,7/1/2016,6/9/1999,IDEPT3062,IDEPT3062
20169853,7/1/2016,7/5/1999,IDEPT5564,IDEPT5564
20169866,7/1/2016,2/15/1999,IDEPT5564,IDEPT5564
20169877,7/1/2016,11/5/1998,IDEPT4308,IDEPT4308
20169883,7/1/2016,8/24/1998,IDEPT1378,IDEPT1378
20169901,7/1/2016,5/4/1999,IDEPT1096,IDEPT1096
20169927,7/1/2016,1/23/1999,IDEPT8598,IDEPT8598
20169943,7/1/2016,1/23/1999,IDEPT7783,IDEPT7783
20171143,7/1/2017,3/27/2000,IDEPT3062,IDEPT3062
20171153,7/1/2017,1/26/2000,IDEPT7626,IDEPT7626
20171165,7/1/2017,8/18/1999,IDEPT4308,IDEPT4308
20171190,7/1/2017,12/23/1999,IDEPT3062,IDEPT3062
20171208,7/1/2017,3/29/2000,IDEPT3115,IDEPT3115
20171209,7/1/2017,3/17/2000,IDEPT1096,IDEPT1096
20171222,7/1/2017,4/12/2000,IDEPT8313,IDEPT8313
20171224,7/1/2017,8/6/1999,IDEPT8313,IDEPT8313
20171230,7/1/2017,12/17/1999,IDEPT8598,IDEPT8598
20171232,7/1/2017,10/29/1999,IDEPT7005,IDEPT7005
20171246,7/1/2017,3/9/2000,IDEPT7005,IDEPT7005
20171252,7/1/2017,2/8/2000,IDEPT8313,IDEPT8313
20171255,7/1/2017,1/16/2000,IDEPT4132,IDEPT4132
20171258,7/1/2017,1/9/2000,IDEPT1615,IDEPT1615
20171266,7/1/2017,1/21/2000,IDEPT4670,IDEPT4670
20171305,7/1/2017,9/20/1999,IDEPT4308,IDEPT4308
20171308,7/1/2017,8/7/1999,IDEPT6347,IDEPT6347
20171328,7/1/2017,2/16/2000,IDEPT7783,IDEPT7783
20171330,7/1/2017,8/9/1999,IDEPT1836,IDEPT1836
20171352,7/1/2017,3/26/2000,IDEPT1142,IDEPT1142
20171354,7/1/2017,8/24/1999,IDEPT4670,IDEPT4670
20171360,7/1/2017,7/4/2000,IDEPT4132,IDEPT4132
20171362,7/1/2017,10/18/1999,IDEPT2357,IDEPT2357
20171381,7/1/2017,7/4/2000,IDEPT2601,IDEPT2601
20171385,7/1/2017,7/4/2000,IDEPT6347,IDEPT6347
20171417,7/1/2017,7/3/2000,IDEPT1537,IDEPT1537
20171422,7/1/2017,1/3/2000,IDEPT5881,IDEPT5881
20171438,7/1/2017,7/18/1999,IDEPT3778,IDEPT3778
20171468,7/1/2017,1/15/2000,IDEPT8473,IDEPT8473
20171473,7/1/2017,8/30/1999,IDEPT1378,IDEPT1378
20171476,7/1/2017,11/9/1999,IDEPT1677,IDEPT1677
20171483,7/1/2017,12/24/1999,IDEPT4670,IDEPT4670
20171484,7/1/2017,7/14/1999,IDEPT1537,IDEPT1537
20171488,7/1/2017,7/7/1999,IDEPT8379,IDEPT8379
20171493,7/1/2017,3/19/2000,IDEPT2601,IDEPT2601
20171498,7/1/2017,12/20/1999,IDEPT5127,IDEPT5127
20171502,7/1/2017,11/13/1999,IDEPT1096,IDEPT1096
20171525,7/1/2017,6/1/2000,IDEPT1378,IDEPT1378
20171549,7/1/2017,5/8/2000,IDEPT7626,IDEPT7626
20171557,7/1/2017,3/29/2000,IDEPT1615,IDEPT1615
20171571,7/1/2017,10/19/1999,IDEPT2601,IDEPT2601
20171578,7/1/2017,10/15/1999,IDEPT3115,IDEPT3115
20171584,7/1/2017,2/6/2000,IDEPT1423,IDEPT1423
20171587,7/1/2017,1/26/2000,IDEPT4308,IDEPT4308
20171588,7/1/2017,7/14/1999,IDEPT8379,IDEPT8379
20171591,7/1/2017,6/28/2000,IDEPT1367,IDEPT1367
20171608,7/1/2017,10/28/1999,IDEPT7005,IDEPT7005
20171622,7/1/2017,12/23/1999,IDEPT1836,IDEPT1836
20171640,7/1/2017,2/23/2000,IDEPT3062,IDEPT3062
20171645,7/1/2017,12/9/1999,IDEPT2601,IDEPT2601
20171657,7/1/2017,4/10/2000,IDEPT5881,IDEPT5881
20171675,7/1/2017,10/6/1999,IDEPT5564,IDEPT5564
20171679,7/1/2017,7/1/2000,IDEPT8473,IDEPT8473
20171680,7/1/2017,7/15/1999,IDEPT8825,IDEPT8825
20171686,7/1/2017,9/22/1999,IDEPT4670,IDEPT4670
20171691,7/1/2017,5/24/2000,IDEPT5109,IDEPT5109
20171701,7/1/2017,10/13/1999,IDEPT3115,IDEPT3115
20171710,7/1/2017,1/17/2000,IDEPT4938,IDEPT4938
20171714,7/1/2017,10/17/1999,IDEPT5881,IDEPT5881
20171718,7/1/2017,12/4/1999,IDEPT3115,IDEPT3115
20171723,7/1/2017,1/21/2000,IDEPT8598,IDEPT8598
20171727,7/1/2017,9/8/1999,IDEPT1836,IDEPT1836
20171730,7/1/2017,5/6/2000,IDEPT1388,IDEPT1388
20171741,7/1/2017,10/30/1999,IDEPT2357,IDEPT2357
20171757,7/1/2017,8/22/1999,IDEPT2601,IDEPT2601
20171772,7/1/2017,10/15/1999,IDEPT4308,IDEPT4308
20171790,7/1/2017,9/4/1999,IDEPT3115,IDEPT3115
20171795,7/1/2017,9/7/1999,IDEPT8825,IDEPT8825
20171804,7/1/2017,2/6/2000,IDEPT5109,IDEPT5109
20171805,7/1/2017,8/15/1999,IDEPT6347,IDEPT6347
20171807,7/1/2017,5/19/2000,IDEPT3778,IDEPT3778
20171831,7/1/2017,4/23/2000,IDEPT7005,IDEPT7005
20171838,7/1/2017,3/7/2000,IDEPT5564,IDEPT5564
20171839,7/1/2017,8/2/1999,IDEPT1367,IDEPT1367
20171861,7/1/2017,10/12/1999,IDEPT7783,IDEPT7783
20171867,7/1/2017,9/30/1999,IDEPT2425,IDEPT2425
20171878,7/1/2017,1/20/2000,IDEPT8473,IDEPT8473
20171902,7/1/2017,1/22/2000,IDEPT5109,IDEPT5109
20171918,7/1/2017,2/11/2000,IDEPT8598,IDEPT8598
20171923,7/1/2017,3/17/2000,IDEPT2054,IDEPT2054
20171928,7/1/2017,1/15/2000,IDEPT1423,IDEPT1423
20171937,7/1/2017,2/11/2000,IDEPT5528,IDEPT5528
20171963,7/1/2017,11/21/1999,IDEPT1142,IDEPT1142
20171970,7/1/2017,9/21/1999,IDEPT3062,IDEPT3062
20171972,7/1/2017,6/28/2000,IDEPT8825,IDEPT8825
20171977,7/1/2017,11/28/1999,IDEPT1378,IDEPT1378
20172003,7/1/2017,3/13/2000,IDEPT1677,IDEPT1677
20172011,7/1/2017,3/11/2000,IDEPT8825,IDEPT8825
20172029,7/1/2017,1/3/2000,IDEPT3778,IDEPT3778
20172073,7/1/2017,9/1/1999,IDEPT2601,IDEPT2601
20172092,7/1/2017,4/21/2000,IDEPT4938,IDEPT4938
20172101,7/1/2017,9/15/1999,IDEPT1388,IDEPT1388
20172108,7/1/2017,5/9/2000,IDEPT6347,IDEPT6347
20172113,7/1/2017,5/14/2000,IDEPT4938,IDEPT4938
20172115,7/1/2017,5/29/2000,IDEPT2357,IDEPT2357
20172126,7/1/2017,12/7/1999,IDEPT5881,IDEPT5881
20172141,7/1/2017,12/10/1999,IDEPT4055,IDEPT4055
20172162,7/1/2017,1/27/2000,IDEPT4670,IDEPT4670
20172178,7/1/2017,8/25/1999,IDEPT1615,IDEPT1615
20172186,7/1/2017,3/6/2000,IDEPT7005,IDEPT7005
20172213,7/1/2017,8/14/1999,IDEPT1825,IDEPT1825
20172233,7/1/2017,9/27/1999,IDEPT5881,IDEPT5881
20172235,7/1/2017,1/22/2000,IDEPT5881,IDEPT5881
20172241,7/1/2017,7/12/1999,IDEPT8313,IDEPT8313
20172249,7/1/2017,12/15/1999,IDEPT5408,IDEPT5408
20172277,7/1/2017,1/20/2000,IDEPT5564,IDEPT5564
20172280,7/1/2017,8/20/1999,IDEPT5564,IDEPT5564
20172281,7/1/2017,9/14/1999,IDEPT7005,IDEPT7005
20172302,7/1/2017,2/6/2000,IDEPT1537,IDEPT1537
20172312,7/1/2017,10/19/1999,IDEPT1388,IDEPT1388
20172330,7/1/2017,12/10/1999,IDEPT8379,IDEPT8379
20172332,7/1/2017,7/21/1999,IDEPT3062,IDEPT3062
20172350,7/1/2017,4/21/2000,IDEPT5881,IDEPT5881
20172364,7/1/2017,12/14/1999,IDEPT6347,IDEPT6347
20172371,7/1/2017,3/30/2000,IDEPT8825,IDEPT8825
20172372,7/1/2017,2/14/2000,IDEPT1096,IDEPT1096
20172378,7/1/2017,7/29/1999,IDEPT8313,IDEPT8313
20172379,7/1/2017,3/3/2000,IDEPT1096,IDEPT1096
20172380,7/1/2017,11/3/1999,IDEPT1142,IDEPT1142
20172381,7/1/2017,8/21/1999,IDEPT2425,IDEPT2425
20172391,7/1/2017,10/15/1999,IDEPT1677,IDEPT1677
20172402,7/1/2017,6/18/2000,IDEPT1367,IDEPT1367
20172419,7/1/2017,11/21/1999,IDEPT5109,IDEPT5109
20172427,7/1/2017,9/11/1999,IDEPT5127,IDEPT5127
20172440,7/1/2017,5/8/2000,IDEPT5408,IDEPT5408
20172447,7/1/2017,5/28/2000,IDEPT8379,IDEPT8379
20172460,7/1/2017,11/9/1999,IDEPT5528,IDEPT5528
20172466,7/1/2017,5/4/2000,IDEPT1533,IDEPT1533
20172480,7/1/2017,5/30/2000,IDEPT2357,IDEPT2357
20172486,7/1/2017,11/4/1999,IDEPT3868,IDEPT3868
20172489,7/1/2017,11/16/1999,IDEPT3062,IDEPT3062
20172495,7/1/2017,10/21/1999,IDEPT1677,IDEPT1677
20172499,7/1/2017,8/29/1999,IDEPT3868,IDEPT3868
20172513,7/1/2017,10/23/1999,IDEPT1096,IDEPT1096
20172586,7/1/2017,1/25/2000,IDEPT1096,IDEPT1096
20172592,7/1/2017,12/31/1999,IDEPT7783,IDEPT7783
20172625,7/1/2017,2/6/2000,IDEPT8825,IDEPT8825
20172674,7/1/2017,6/4/2000,IDEPT3778,IDEPT3778
20172675,7/1/2017,3/3/2000,IDEPT1388,IDEPT1388
20172680,7/1/2017,1/3/2000,IDEPT1367,IDEPT1367
20172712,7/1/2017,5/28/2000,IDEPT7783,IDEPT7783
20172714,7/1/2017,3/9/2000,IDEPT1615,IDEPT1615
20172757,7/1/2017,10/21/1999,IDEPT4308,IDEPT4308
20172778,7/1/2017,7/29/1999,IDEPT2425,IDEPT2425
